studentID,name,state,contact_number,age,gender,study_hours,percentage,marathi_marks,hindi_marks,english_marks,science_marks,mathematics_marks,social_studies_marks
437583781324,Priyansh Bala,Goa,3079417064,15,Male,1.69,68.76,23,32,59,67,69,31
836724569605,Shlok Choudhury,Rajasthan,1144126399,16,Female,3.45,83.73,44,46,70,76,85,50
3130182305,Veer Bhalla,Karnataka,2764978586,16,Male,2.86,72.84,38,56,59,68,82,53
588987546942,Ayesha Dalal,Maharashtra,7996239128,17,Female,3.1,81.98,53,56,72,72,92,69
64600106648,Ela Balan,Maharashtra,2020108882,15,Male,2.5,78.84,23,32,51,65,67,42
608574576949,Priyansh Chad,Bihar,125190259,15,Female,2.57,61.69,28,50,60,60,67,48
930226081102,Ranbir Arora,Kerala,2101497526,15,Male,2.39,76.61,22,43,60,62,71,38
308681408746,Vardaniya Solanki,Kerala,7498758353,15,Male,7.82,82.41,40,45,59,61,74,46
825200241972,Vardaniya Chokshi,Goa,3418326122,15,Male,1.43,56.98,27,42,54,61,73,49
119940484605,Alisha Buch,Kerala,8008233340,15,Female,2.82,69.03,27,39,48,50,72,34
980046199247,Reyansh Baral,Maharashtra,8230427680,17,Female,1.54,73.9,57,59,75,83,96,61
62664051755,Shaan Kara,Gujarat,3114673559,16,Female,1.96,63.53,36,41,66,77,75,48
866675130230,Elakshi Ganesan,Other,2659592118,15,Female,3.31,90.04,38,48,44,69,66,35
362066733210,Adah Magar,Maharashtra,5675123305,16,Male,3.44,90.25,37,51,68,69,76,60
297916798623,Kimaya Gala,Rajasthan,9904200306,15,Male,2.15,74.74,35,48,45,53,61,49
547056226338,Darshit Saini,Kerala,6295457489,17,Female,7.56,94.8,54,66,64,79,99,65
852285412995,Jayan Viswanathan,Bihar,1738701693,16,Male,2.69,70.73,30,41,66,75,77,50
60111717508,Lakshit Kamdar,Karnataka,1493787160,17,Male,3.98,82.92,50,60,77,83,92,53
909277509830,Neelofar Sehgal,Gujarat,4784437765,16,Male,5.86,84.6,32,50,61,80,75,47
799658311782,Nirvi Sharma,Bihar,4542873435,15,Male,3.24,91.48,29,37,41,69,70,49
965882414004,Kiaan Babu,Rajasthan,6362594096,16,Male,3.13,87.89,47,40,59,68,88,59
154694346411,Samarth Bhagat,Goa,9939288003,16,Male,2.79,79.21,41,60,60,71,71,52
961620121477,Shamik Wali,Karnataka,2586113110,17,Male,3.92,82.3,44,56,68,80,91,58
597415873359,Nirvaan Wason,Kerala,6002128234,16,Male,3.72,99.34,38,56,61,63,80,42
777887392712,Kashvi Dey,Haryana,8530445343,15,Female,3.79,96.5,30,39,56,63,78,33
74910430628,Shaan Chadha,Rajasthan,6809817089,17,Male,1.54,70.96,58,68,73,86,100,65
401328033119,Nitara Buch,Kerala,570411079,16,Male,1.75,79.48,40,44,53,69,86,53
929513172619,Damini Sem,Gujarat,986086965,16,Female,3.13,92.32,44,56,51,78,83,42
613891725020,Aarav Mannan,Sikkim,3070937578,17,Female,3.6,84.6,55,56,73,73,92,68
769144270788,Rohan Sarraf,Rajasthan,3011235667,15,Male,5.2,90.59,37,47,59,57,78,42
452378314607,Vardaniya Dutt,Maharashtra,4594883681,16,Male,1.85,75.5,43,40,52,67,86,51
573177785695,Reyansh Batta,Bihar,4376525635,16,Female,3.37,93.8,38,54,57,72,89,47
459618509069,Purab Lata,Maharashtra,9813509690,15,Female,0,25.57,28,39,43,67,70,43
236454404385,Jayant Khosla,Maharashtra,9628399103,15,Female,2.5,64.17,22,47,47,57,63,34
947120576759,Eva Sahota,Rajasthan,8331630288,17,Female,3.98,99.89,51,63,77,75,99,59
193580120891,Ritvik Butala,Gujarat,3572583168,16,Female,3.65,92.83,37,53,63,62,70,44
57797623648,Samar Mane,Karnataka,3091061196,17,Male,3.1,83.77,51,65,76,87,96,58
275259633942,Parinaaz Badal,Maharashtra,1549928097,16,Male,1.43,59.18,49,48,60,61,88,47
720727994083,Bhamini Ram,Bihar,7501191279,17,Female,2.35,76.33,49,60,74,77,86,67
365795601799,Ranbir Toor,Bihar,7696279564,15,Male,2.27,64.72,21,37,55,53,77,34
330609028331,Kanav Malhotra,Other,2021309600,15,Male,3.17,98.2,40,44,58,70,74,39
223408397253,Diya Sidhu,Maharashtra,3568643313,16,Male,3.18,98.24,39,55,66,77,88,53
466261577302,Sara Ratti,Other,9993683044,15,Female,2.34,72.08,26,41,58,61,74,36
427672004513,Emir Chand,Gujarat,2064609132,17,Male,2.72,70.66,50,69,79,73,85,57
649440159331,Indrajit Borde,Kerala,6119571840,15,Male,2.83,61.0,22,44,41,62,69,46
934036265320,Urvi Joshi,Karnataka,8087085922,16,Female,3.1,80.82,38,54,57,65,89,41
293709106266,Myra Solanki,Karnataka,6595236244,15,Male,1.05,57.1,24,35,51,63,68,43
128390804472,Suhana Biswas,Goa,3168649349,16,Male,3.52,80.08,47,54,51,78,83,41
853299349048,Aarna Thaman,Maharashtra,4386351447,16,Female,1.69,64.91,41,47,52,77,79,42
203031314960,Madhup Tripathi,Rajasthan,598097541,15,Female,1.73,72.04,24,49,50,59,79,43
769108556509,Vritika Balay,Karnataka,6482752911,15,Female,3.73,82.96,39,37,52,68,63,50
116993939361,Rhea Wali,Rajasthan,2441782072,17,Female,2.91,71.19,51,58,68,79,90,66
193164045907,Nirvaan Dhawan,Gujarat,6940134996,15,Female,2.79,75.66,35,30,59,65,79,31
214840116119,Himmat Dey,Gujarat,2666396469,16,Male,3.96,88.1,41,58,55,63,85,43
568880633515,Damini Kant,Goa,2909980332,15,Female,2.86,76.85,38,49,47,52,65,49
596282518257,Emir Sridhar,Kerala,8901977571,15,Male,4.58,98.19,22,35,41,67,64,33
796244552531,Azad Rout,Goa,3941172060,15,Female,1.01,50.53,25,47,53,55,63,44
93666497265,Dishani Handa,Gujarat,3469947999,15,Male,1.18,56.81,27,38,47,59,67,40
482413363078,Shamik Gopal,Punjab,9288610780,16,Female,1.16,52.82,50,48,50,66,85,57
352998616463,Shalv Soman,Maharashtra,8614222435,16,Female,1.24,59.09,32,45,51,75,88,56
156361243182,Yuvraj  Venkatesh,Kerala,5767234512,15,Male,1.9,63.15,24,39,41,61,75,36
376262490457,Ranbir Kakar,Goa,840002314,15,Male,3.77,90.81,36,40,56,56,66,33
18041101313,Ehsaan Kibe,Haryana,8565222603,16,Male,3.68,90.31,38,54,64,62,84,40
469066832762,Riaan Subramanian,Gujarat,4075188426,17,Female,3.34,82.17,56,70,61,83,84,54
291810850661,Gatik Agarwal,Maharashtra,1464334131,16,Male,2.88,76.72,31,52,56,79,88,42
856785979249,Nakul Tella,Maharashtra,7063410151,15,Male,2.21,74.39,28,45,57,52,74,38
458011637195,Uthkarsh Sridhar,Maharashtra,4115203589,16,Male,1.55,69.45,31,49,54,67,88,57
246795698930,Adah Ganesh,Kerala,7378670860,16,Male,3.84,97.4,46,46,66,69,87,55
707405449919,Jhanvi Tank,Gujarat,3091607281,16,Female,1.77,77.4,39,44,65,67,71,57
16569229309,Alia Loyal,Maharashtra,5710662436,16,Female,0,20.07,49,55,62,70,74,43
582852565834,Kashvi Mangal,Kerala,205787397,15,Female,3.06,80.2,23,32,52,66,74,49
149217111803,Tara Hans,Goa,4432664448,15,Female,3.71,96.24,23,39,45,67,65,45
393050264496,Anya Handa,Maharashtra,5066076473,16,Female,1.58,71.87,33,51,67,70,86,41
794565905686,Miraan Bawa,Maharashtra,3389527344,15,Female,6.66,87.38,34,46,46,69,66,37
372454554145,Azad Shanker,Maharashtra,5676667732,16,Male,0,27.25,39,59,64,73,87,43
662874609835,Vaibhav Mahajan,Rajasthan,4578671288,17,Female,1.7,79.67,53,62,79,73,88,53
450354819804,Tarini Kibe,Kerala,2149747280,16,Female,2.4,61.28,32,43,58,72,80,49
576876084428,Baiju Suri,Gujarat,4770013240,15,Female,7.85,87.05,33,48,59,56,71,40
351498813908,Badal Konda,Bihar,1054515130,17,Female,3.04,90.65,59,66,70,72,100,59
183986923497,Lavanya Bhalla,Punjab,495056521,17,Male,3.07,91.06,45,67,75,87,98,64
111684503682,Abram Chaudhry,Gujarat,168433245,16,Female,3.86,93.98,41,57,66,69,73,40
191055975294,Gatik Dutt,Punjab,2388141926,17,Male,1.45,55.22,49,51,64,81,81,58
197223675965,Indranil Sankar,Haryana,9732673164,16,Female,3.72,90.69,45,59,60,66,89,56
343472866312,Romil Dewan,Gujarat,9684229651,15,Female,3.42,89.3,30,43,41,67,67,34
330641704755,Anahita Virk,Rajasthan,6043732326,17,Female,3.9,82.3,41,50,61,82,99,62
203446303799,Adira Ghosh,Sikkim,1442143059,15,Male,2.95,66.07,26,42,40,55,67,48
308206474330,Riya Saha,Bihar,7685087955,16,Female,3.46,94.97,40,56,54,75,84,53
765039735959,Jivika Devi,Karnataka,151615209,17,Male,0,31.82,49,52,70,89,81,56
66353073946,Samar Lata,Haryana,3939716255,15,Female,3.18,81.59,35,32,50,56,65,41
339692340934,Urvi Sachdev,Kerala,735086527,15,Male,2.36,68.82,22,46,59,63,66,45
117565110990,Onkar Kalita,Maharashtra,143602004,15,Female,2.86,74.14,38,31,47,70,76,47
181959555657,Anvi Tella,Gujarat,4743555663,15,Female,3.88,80.08,40,45,50,56,75,31
462400724480,Jivika Walia,Goa,9951370694,16,Male,7.98,97.83,39,58,54,70,74,51
764417442593,Ojas Lal,Sikkim,1876756254,17,Female,2.97,75.45,49,64,77,82,94,60
7715992013,Bhavin Khosla,Maharashtra,1234311473,15,Male,5.76,86.68,33,47,44,58,67,31
804268968083,Anay Ravel,Kerala,1477388571,15,Male,3.6,89.96,25,46,49,60,72,37
933158627171,Shlok Dhaliwal,Sikkim,2672065231,15,Male,1.93,75.71,28,49,48,66,63,38
626545729272,Stuvan Sahni,Rajasthan,6068883018,15,Female,1.91,74.13,22,44,47,58,79,49
14260904467,Vedika Shukla,Maharashtra,9726089718,15,Male,3.22,91.84,25,41,44,59,72,31
414214693877,Taimur Choudhury,Karnataka,226182563,16,Male,2.56,63.23,45,51,51,70,78,59
110210578597,Nishith Dave,Kerala,6914166269,15,Female,1.69,75.2,27,48,54,53,74,40
11647139411,Aayush Bansal,Maharashtra,9104258923,15,Female,1.04,52.3,22,37,47,62,61,36
162076567610,Madhav Rastogi,Haryana,2397401347,16,Female,0,29.9,47,56,56,64,79,41
478056800880,Sara Chadha,Kerala,622471632,16,Female,3.91,81.38,48,40,64,65,71,44
745671075263,Yuvraj  Bali,Maharashtra,2788661322,15,Male,1.51,62.67,31,48,51,58,61,43
496053495523,Shamik Gade,Karnataka,7673770993,16,Male,1.51,71.77,43,58,69,77,76,57
41710954469,Jhanvi Dass,Maharashtra,6029574071,17,Male,6.91,94.31,42,69,67,88,85,63
402794145502,Aarav Barad,Punjab,4215011746,16,Male,3.41,90.27,31,44,57,74,72,49
86502128296,Misha Barman,Kerala,2805182807,15,Male,1.47,50.28,23,37,42,64,75,43
140624581536,Hiran Savant,Sikkim,4595735719,15,Female,1.36,52.68,32,32,44,59,66,47
625831353264,Krish Bawa,Sikkim,2534280016,15,Female,2.26,77.52,22,40,40,56,70,50
117192968198,Mohanlal Date,Sikkim,3000412851,17,Female,2.81,75.49,57,58,77,83,84,66
879559386524,Adira Ganguly,Punjab,1079059914,15,Male,6.14,86.3,24,43,53,57,77,49
753274535095,Ahana  Ratti,Karnataka,112002264,15,Male,2.13,72.31,22,33,46,58,69,39
570183504748,Jivin Golla,Sikkim,7063662943,15,Female,2.91,72.91,26,38,40,53,75,46
61972704995,Keya Chaudhuri,Karnataka,389416024,15,Male,3.09,94.17,34,43,58,68,69,44
90561027325,Anay Tailor,Gujarat,3180356303,15,Female,2.34,65.7,39,41,42,56,66,32
841957352543,Fateh Dani,Rajasthan,9746246738,15,Male,3.64,97.24,38,36,47,66,60,43
811453809586,Ranbir Goda,Punjab,3894988210,17,Female,1.12,52.57,47,60,76,77,98,59
65039182574,Jayesh Subramaniam,Rajasthan,7903795355,15,Male,1.12,51.22,22,37,53,60,61,41
519652429788,Dishani Shroff,Maharashtra,8749510516,15,Male,2.47,79.95,40,31,59,64,71,46
734791558210,Indrans Sood,Kerala,9269138894,15,Male,2.78,76.43,31,38,55,53,67,44
626183970866,Mannat Raval,Karnataka,7871903956,16,Male,1.07,53.31,50,59,67,62,73,55
855968923338,Adira Rao,Gujarat,6450586546,17,Male,6.0,80.87,58,56,67,86,93,57
789005862927,Farhan Balan,Other,9633395290,16,Female,2.13,79.2,32,60,51,78,70,53
31894296373,Inaaya  Lanka,Maharashtra,2198273708,15,Male,6.54,86.9,35,36,51,56,63,45
723261941159,Dhruv Verma,Haryana,1628898277,15,Female,1.88,69.44,25,32,50,65,78,44
479092879628,Adah Baral,Haryana,4647351445,17,Male,2.45,78.79,50,70,71,87,86,55
398127520984,Aayush Deep,Punjab,1382275508,16,Male,1.87,79.64,37,40,67,73,80,54
931583039008,Taran Bhargava,Goa,5424499319,15,Female,1.04,50.28,21,33,51,63,79,40
913232945156,Aniruddh Gala,Haryana,8467993152,17,Male,2.21,78.63,42,64,68,84,94,67
515471089737,Shamik Suri,Karnataka,3539715082,15,Male,1.42,59.32,34,43,52,50,65,41
332669308135,Lavanya Deep,Haryana,1697947704,15,Male,3.09,85.64,23,36,53,65,76,34
891783230978,Urvi Mahajan,Haryana,4854954732,17,Male,2.67,75.21,41,51,70,83,92,67
825104491288,Arnav Yadav,Karnataka,5934828446,16,Male,3.56,97.11,44,40,53,79,88,58
712436516938,Kavya Kannan,Gujarat,4338689675,17,Male,2.23,64.51,46,57,79,84,85,66
17955502493,Nishith Ram,Rajasthan,9207160229,15,Female,0,32.52,33,46,54,68,67,47
695809816676,Nishith Cherian,Goa,381080973,15,Female,2.49,65.86,34,47,43,65,75,37
792285676384,Stuvan Shanker,Maharashtra,57446949,15,Female,3.01,98.0,31,48,45,67,70,42
458794957062,Shanaya Sehgal,Karnataka,3769891157,15,Female,3.66,94.18,34,43,45,52,62,31
693796953782,Shlok Bava,Gujarat,1168972106,16,Female,1.87,73.15,49,51,51,72,88,58
815103138344,Taimur Doshi,Kerala,94392901,16,Male,2.68,70.22,49,59,65,67,79,52
600384721388,Eva Arora,Maharashtra,5159511497,16,Female,2.3,74.45,45,43,64,75,81,56
990769355395,Zoya Mammen,Gujarat,7148998489,15,Male,3.18,82.72,33,34,50,67,71,36
925064345876,Yashvi Chana,Karnataka,5039874057,17,Female,3.41,99.55,44,61,63,89,88,62
840930245255,Siya Gour,Gujarat,9885251489,15,Female,3.58,85.9,32,47,47,69,74,41
481554485219,Tanya Gera,Punjab,7570794984,15,Female,2.55,73.95,30,46,45,58,61,42
399293359344,Hridaan Bhakta,Karnataka,272577660,16,Male,1.72,77.01,49,48,60,66,73,58
393039531113,Inaaya  Khurana,Maharashtra,6936761512,17,Female,2.62,63.53,52,58,67,80,88,62
228440473012,Madhup Deol,Gujarat,3615881892,16,Male,2.92,67.16,48,55,53,63,90,41
370321238984,Vedika Butala,Kerala,7992602304,17,Male,0,21.18,54,50,71,87,97,61
156646702983,Ira Upadhyay,Sikkim,39259074,17,Female,3.5,91.02,54,51,70,81,93,50
211641473755,Aarush Sidhu,Punjab,135675240,15,Male,1.01,53.74,30,48,48,61,61,33
345291613757,Kimaya Chahal,Haryana,3467955476,15,Female,2.34,78.4,27,37,43,69,78,48
281454037557,Adira Gill,Other,8854462375,16,Female,2.05,72.16,46,49,66,78,73,41
735716942573,Ishaan Choudhury,Rajasthan,17894908,15,Male,1.66,78.65,35,33,50,51,71,36
83760777795,Jivika Brar,Sikkim,9709648168,15,Male,1.54,71.05,40,33,57,63,64,38
406135889823,Aarna Kapoor,Kerala,4342433438,16,Female,3.97,84.55,45,42,63,61,73,53
375576847712,Myra Doshi,Karnataka,1250703901,17,Female,2.45,78.72,59,55,72,86,91,58
826684819170,Pari Walla,Rajasthan,4045221487,16,Male,3.47,87.95,48,52,68,66,90,58
461462166097,Tarini Chaudhari,Rajasthan,140364764,16,Male,2.7,69.18,32,59,63,65,85,49
589765478601,Nitya Dhawan,Kerala,8382856521,15,Male,2.29,63.87,28,31,49,54,61,47
227941766314,Yasmin Kala,Kerala,3055451196,15,Male,2.37,65.34,21,40,41,51,80,30
820083988911,Mannat Ganguly,Goa,3243662113,15,Female,3.73,94.15,20,43,57,65,62,32
149760723112,Vritika Chander,Bihar,2624805965,17,Male,3.35,97.35,53,54,69,88,99,60
674104582480,Ira Sangha,Other,9804688976,17,Male,3.13,85.44,46,69,79,84,85,61
33384648911,Kiara Gandhi,Maharashtra,3701643587,16,Male,3.12,98.81,32,56,59,78,82,43
639109342950,Yuvraj  Lad,Haryana,3077034184,17,Male,0,23.53,48,60,74,82,83,68
32700759168,Lagan Hayer,Kerala,3294435525,15,Female,0,26.28,24,45,52,68,70,40
37104235051,Badal Gandhi,Punjab,707355758,17,Female,1.65,79.24,51,52,76,72,95,63
971789946509,Nitya Tandon,Karnataka,2543796062,15,Female,6.51,92.13,35,37,53,54,66,50
212927835230,Nitya Seth,Maharashtra,5451334270,15,Female,0,36.76,34,36,46,57,80,35
549559421868,Tushar Setty,Karnataka,4038269001,15,Male,2.33,75.38,37,35,42,55,78,46
270419299692,Samiha Deol,Gujarat,5142305459,15,Female,2.73,72.65,33,33,59,61,67,49
542406194803,Rohan Subramaniam,Rajasthan,5732224729,15,Female,0,24.51,35,33,59,68,64,38
252745360742,Siya Sibal,Maharashtra,3276617253,15,Female,2.91,79.11,30,40,58,69,65,39
356253203929,Priyansh Sant,Sikkim,883386518,16,Female,2.22,77.46,32,56,59,63,72,58
459055326711,Drishya Bawa,Maharashtra,3760393297,17,Female,7.0,86.32,42,69,66,82,92,61
37943315198,Hunar Bir,Goa,2073034099,17,Male,3.48,95.43,56,64,69,85,95,55
547380733181,Prisha Char,Bihar,1144259789,16,Male,1.16,55.04,49,41,65,74,87,51
643264226232,Madhav Kapadia,Karnataka,6494903096,17,Male,1.4,54.12,44,67,78,84,88,58
819351920977,Taran Mangal,Maharashtra,3956077520,16,Female,1.56,64.81,30,51,68,60,79,47
52891013494,Faiyaz Contractor,Karnataka,2837314485,15,Male,2.89,66.68,27,32,42,54,75,40
507848537144,Baiju Chaudhari,Bihar,2336571266,15,Male,1.31,59.9,34,42,44,51,71,42
158216264746,Lakshit Dutta,Sikkim,3490919355,17,Male,2.57,76.25,49,52,74,75,84,68
766034104504,Miraan Sampath,Haryana,7766476572,15,Male,2.41,68.99,33,36,56,58,77,35
361048828457,Nitara Sen,Kerala,3952302489,16,Female,3.31,80.04,35,51,53,72,78,42
321469337592,Anaya Gara,Gujarat,5619993489,17,Female,3.48,95.03,43,66,75,73,97,59
860329848658,Amira Devan,Rajasthan,7828582750,15,Female,3.73,84.39,27,30,58,53,79,46
84097664043,Anvi Mannan,Gujarat,1113186876,16,Female,3.52,91.25,35,47,63,60,87,45
11225116662,Divit Biswas,Rajasthan,173115485,15,Female,0,21.99,38,38,43,58,67,44
919521180729,Yakshit Balasubramanian,Karnataka,9192685689,15,Female,3.06,84.2,38,47,54,62,77,39
256525047286,Divit Tella,Maharashtra,4014822750,15,Male,0,31.31,35,50,50,51,60,46
876283321651,Dhanuk Chandra,Punjab,2599303830,15,Female,3.03,94.67,25,49,45,63,70,47
720107001539,Sumer Kothari,Sikkim,1080354279,16,Female,1.9,79.25,42,49,66,76,87,43
464402836032,Saira Grewal,Maharashtra,3882048417,15,Female,2.08,72.23,24,34,44,69,65,47
414220948267,Jivin D’Alia,Maharashtra,759213949,17,Female,1.66,74.61,45,50,63,74,97,61
826961974505,Yakshit Kapur,Kerala,3880789448,15,Female,3.52,82.9,25,45,52,64,78,44
597172537322,Krish Gandhi,Haryana,6359549133,15,Male,3.84,97.4,33,31,55,51,75,45
905926584200,Piya Acharya,Rajasthan,7009894324,15,Female,1.41,56.21,28,34,52,63,80,39
378467078636,Myra Rastogi,Kerala,823373568,15,Male,1.85,67.63,22,43,53,57,61,40
867387272019,Jiya Shukla,Maharashtra,4354347212,16,Female,3.76,92.52,31,51,59,64,74,49
786991064757,Shalv Mandal,Haryana,8659253224,16,Male,3.62,86.11,47,45,52,78,88,47
427392306134,Farhan Madan,Sikkim,132466349,15,Female,2.1,65.3,40,47,52,56,68,43
250699194879,Tushar Dara,Rajasthan,8276948503,15,Female,2.19,65.99,30,45,44,53,74,39
918647038877,Dishani Garg,Karnataka,4829539810,17,Male,1.15,52.01,45,57,62,83,97,60
781676355292,Myra Kata,Kerala,5930939093,15,Female,2.84,74.38,32,39,54,54,72,30
304081865541,Inaaya  Sanghvi,Bihar,8337978160,17,Male,3.78,84.12,45,65,70,78,81,65
318678123228,Zaina Arya,Karnataka,8722722463,15,Male,3.19,81.56,30,31,40,63,76,43
327705943016,Ishita Ram,Kerala,6626561043,15,Male,3.94,95.97,26,36,51,56,79,35
693448958413,Khushi Madan,Maharashtra,4698199665,17,Male,2.67,73.58,46,53,71,76,93,55
406501940331,Anahita Thakur,Haryana,5719824371,17,Male,1.03,51.17,52,68,68,86,92,65
119088085948,Dhanush Roy,Karnataka,9017564520,16,Female,3.09,88.62,45,50,56,62,81,55
686704532545,Aarush Kant,Haryana,9856624960,15,Male,0,34.25,29,44,56,55,78,46
555470193807,Ahana  Khosla,Maharashtra,8599594972,15,Female,2.96,62.58,24,40,45,61,65,36
193759896919,Aradhya Chanda,Karnataka,9798612867,16,Male,2.83,72.02,38,41,58,80,77,56
54114826683,Aayush Sem,Karnataka,353017482,15,Female,1.03,57.26,22,34,52,61,76,44
387735041567,Drishya Chaudhari,Goa,9062559530,16,Female,1.74,78.47,44,53,51,80,86,55
694901143610,Tanya Arya,Maharashtra,37261347,16,Female,1.86,68.88,49,43,68,70,83,59
246221739201,Ojas Anne,Goa,5657571935,15,Male,2.19,62.02,26,43,48,58,78,35
397773253583,Tara Sane,Bihar,4672447682,16,Male,1.19,54.37,43,46,66,68,71,58
787482590053,Devansh Sur,Haryana,5600321763,16,Female,0,34.11,48,52,50,78,89,56
728524586207,Mahika Raju,Maharashtra,6415313504,15,Female,2.86,78.56,29,46,47,66,80,36
211492776929,Myra Varma,Sikkim,2100087445,15,Male,2.46,74.07,24,48,41,52,68,49
670245891320,Eshani Trivedi,Karnataka,8072376236,15,Female,1.49,56.16,26,46,47,63,71,44
562756779432,Sana Batra,Bihar,5832985034,17,Male,3.72,97.65,50,52,61,72,96,68
867546888108,Ritvik Mahal,Kerala,6122882470,17,Female,2.96,64.32,52,68,78,84,84,61
851219831323,Devansh Brahmbhatt,Karnataka,6575625072,16,Male,2.57,74.15,33,59,54,75,78,41
259952355334,Zoya Dhillon,Goa,741284364,15,Male,1.73,69.95,26,48,59,63,71,43
91280484489,Bhavin Sura,Karnataka,9903632476,16,Female,3.57,84.88,31,44,53,67,82,50
591236786974,Vanya Chanda,Maharashtra,9613110805,16,Male,2.85,66.6,46,58,51,62,78,54
621167825180,Raghav Mani,Maharashtra,2683561428,16,Female,3.96,83.89,40,57,65,71,80,41
556143135913,Pari Dara,Kerala,1426266866,17,Female,3.82,95.57,60,62,75,73,93,62
127801575167,Advik Tara,Bihar,8835447684,15,Female,3.01,92.69,36,37,50,69,76,48
233990067015,Alia Verma,Gujarat,1092884575,15,Male,3.23,83.36,20,46,58,64,61,41
546761721457,Kismat Chahal,Punjab,3677057676,15,Male,2.52,76.61,24,30,56,67,65,42
13356222980,Badal Golla,Other,2115242279,16,Male,0,31.19,38,50,64,73,70,52
585150829606,Rhea Sachar,Maharashtra,7908087406,15,Male,3.36,94.62,28,37,50,61,68,50
918839279640,Nayantara Sarma,Punjab,7829888467,15,Male,2.46,76.98,34,40,54,55,65,33
775401370715,Mamooty Dash,Maharashtra,4284817044,16,Female,0,20.91,33,43,51,60,89,55
433656113906,Hrishita Salvi,Punjab,6897401178,15,Female,0,29.16,34,35,49,54,60,48
354926926739,Lakshay Bhatia,Maharashtra,5945220954,15,Male,3.06,95.02,25,49,50,55,79,38
941229640210,Umang Magar,Goa,8904406346,15,Male,2.57,79.37,33,33,59,53,78,50
840242174517,Nitya Rajan,Maharashtra,7417648939,17,Male,2.63,71.74,45,66,71,89,98,55
756026813596,Vritika Chaudhari,Sikkim,744532368,16,Female,2.53,61.79,32,44,62,76,77,57
537594981240,Ayesha Kata,Maharashtra,1884148137,17,Female,2.03,75.1,44,64,74,80,82,62
532754770861,Inaaya  Shan,Karnataka,5692745602,16,Female,3.86,99.06,49,50,58,64,86,56
757246391657,Romil Kaur,Karnataka,4779989053,15,Male,3.02,88.07,40,41,43,55,63,32
674444084446,Pihu Bala,Kerala,7097084118,15,Male,3.42,81.9,24,37,54,61,72,32
615845917231,Anahita Cherian,Bihar,8973686545,17,Female,2.47,76.79,58,58,61,89,83,53
485786427081,Ritvik Krishna,Maharashtra,9484597668,15,Male,3.43,91.15,22,49,55,50,62,47
76017381350,Oorja Kota,Punjab,8723149460,15,Male,2.1,71.7,32,45,59,59,73,44
307391410369,Pihu Agate,Karnataka,7525517340,16,Female,3.5,81.41,34,47,67,76,88,55
370794547706,Raghav Dhar,Punjab,7588741480,17,Female,3.5,88.71,57,64,61,82,83,67
796965503088,Saanvi Bhakta,Haryana,3349766943,15,Male,1.02,59.97,34,50,47,54,78,35
93742296171,Indrajit Soman,Kerala,231886406,15,Female,1.86,66.3,39,49,53,55,71,42
260574203891,Raghav Shah,Punjab,6538246762,15,Male,0,33.69,33,43,59,69,79,45
580744646949,Renee Sridhar,Karnataka,5425590087,17,Male,2.33,64.05,46,57,66,79,87,63
452751972136,Vidur Deep,Maharashtra,255239855,16,Female,1.08,54.3,50,44,63,70,85,52
306695260313,Vritika Choudhury,Other,8422556875,15,Male,5.92,84.08,37,38,55,53,66,41
492186645485,Anaya Malhotra,Sikkim,9872914136,15,Male,5.77,95.38,36,33,51,55,80,44
954108457501,Pranay Goel,Maharashtra,2692245238,15,Male,1.09,56.63,36,49,43,53,63,49
6946893874,Priyansh Saha,Gujarat,6044762567,15,Female,0,28.23,39,35,52,53,69,42
389998950602,Prerak Dasgupta,Kerala,6985516501,15,Female,2.91,68.01,35,46,54,59,62,34
87423185573,Raghav Kaur,Sikkim,9109165618,15,Male,3.73,82.69,27,37,59,56,79,36
589249448958,Alisha Kapur,Punjab,9721549971,15,Male,1.92,73.2,29,38,46,61,64,34
60194647557,Taran Vohra,Karnataka,5683794791,16,Female,2.23,73.21,47,56,59,66,83,41
511265232419,Vritika Taneja,Goa,8496768564,16,Male,3.99,89.34,48,58,54,71,88,46
823084592838,Drishya Kala,Gujarat,411132773,16,Male,2.62,62.46,31,52,64,70,73,58
668118540266,Tushar Ravel,Sikkim,5328147755,16,Female,3.26,96.29,31,42,54,64,84,42
180703602927,Aayush Mahajan,Kerala,1439660526,17,Male,1.14,56.12,51,58,67,85,84,53
469508517802,Tarini Shukla,Maharashtra,9612400950,15,Female,3.37,94.49,29,40,42,68,80,38
775801292554,Pari Luthra,Goa,6757906172,17,Female,3.15,95.77,48,60,69,71,89,65
189543155681,Madhup Sahni,Gujarat,181859570,15,Female,7.27,89.9,30,38,51,67,78,33
242382451751,Misha Cheema,Kerala,5326511784,15,Male,2.38,73.19,27,42,58,70,63,35
995777160391,Shlok Barman,Rajasthan,2365772148,16,Male,1.1,59.47,43,52,59,65,71,56
405646939404,Kashvi Agrawal,Maharashtra,6761068657,16,Male,2.24,63.69,41,54,58,63,88,46
708407776151,Saanvi Varughese,Goa,375382889,16,Female,1.3,54.24,32,43,56,60,87,40
286786981529,Hiran Joshi,Rajasthan,1769696960,17,Male,1.1,50.1,51,67,63,77,87,66
369464613256,Zeeshan Chaudhary,Gujarat,4237872283,15,Male,3.72,90.35,27,45,51,61,75,39
879121266425,Rhea Tiwari,Rajasthan,9961746628,17,Male,3.23,84.76,55,67,68,88,95,55
